,,,Austria,7441055.00,7467086.00,7500482.00,7544201.00,7586115.00,7599038.00,7578903.00,7565525.00,7568430.00,7562305.00,7549425.00,7549433.00,7564629.00,7574613.00,7552896.00,7554132.00,7559776.00,7568242.00,7578903.00,7599791.00,7627861.00,7722953.00,7818423.00,7914969.00,7988599.00,8027539.00,8047432.00,8060851.00,8069875.00,8078621.00,8094155.00,8113392.00,8141540.00,8178095.00,8215680.00,8263235.00,8314652.00,8352180.00,8379589.00,8406796.00,8428464.00,8447901.00,8475092.00,8513010.00,8562634.00,8615828.00
,,,Belgium-Luxembourg,9950200.00,9976974.00,10014900.00,10055700.00,10088850.00,10122850.00,10153750.00,10171750.00,10183250.00,10191800.00,10200200.00,10211200.00,10217800.00,10222021.00,10221405.00,10221572.00,10225369.00,10230819.00,10241860.00,10259624.00,10315318.00,10352276.00,10391639.00,10438090.00,10483426.00,10526585.00,10565078.00,10594415.00,10620715.00,10643438.00,10668094.00,10702117.00,10736260.00,10774840.00,10822788.00,10873748.00,10936615.00,11010457.00,11092452.00,11183754.00,11277705.00,11374979.00,11483104.00,11591194.00,11693560.00,11794718.00
,,,Belgium,9612700.00,9637800.00,9672500.00,9709100.00,9738400.00,9767800.00,9794800.00,9811000.00,9821800.00,9829700.00,9837200.00,9846800.00,9852400.00,9856303.00,9855520.00,9855300.00,9858200.00,9861800.00,9870200.00,9884000.00,9937697.00,9969310.00,10004487.00,10045622.00,10085426.00,10122914.00,10155459.00,10178934.00,10199787.00,10217030.00,10235655.00,10263618.00,10292429.00,10326359.00,10368851.00,10413348.00,10469152.00,10535515.00,10610155.00,10692801.00,10777618.00,10865722.00,10962548.00,11058133.00,11148086.00,11236729.00
,,,Luxembourg,337500.00,339174.00,342400.00,346600.00,350450.00,355050.00,358950.00,360750.00,361450.00,362100.00,363000.00,364400.00,365400.00,365718.00,365885.00,366272.00,367169.00,369019.00,371660.00,375624.00,377621.00,382966.00,387152.00,392468.00,398000.00,403671.00,409619.00,415481.00,420928.00,426408.00,432439.00,438499.00,443831.00,448481.00,453937.00,460400.00,467463.00,474942.00,482297.00,490953.00,500087.00,509257.00,520556.00,533061.00,545474.00,557989.00
,,,Denmark,4890687.00,4928757.00,4963126.00,4991596.00,5021861.00,5045297.00,5059861.00,5072596.00,5088419.00,5104247.00,5116800.00,5123027.00,5121572.00,5117810.00,5114297.00,5111619.00,5113691.00,5120534.00,5127024.00,5129516.00,5132593.00,5140954.00,5154352.00,5171393.00,5188386.00,5205603.00,5232612.00,5262075.00,5283663.00,5302767.00,5320134.00,5337416.00,5355826.00,5374693.00,5394138.00,5413392.00,5432335.00,5450661.00,5468120.00,5484723.00,5500510.00,5515575.00,5529888.00,5543453.00,5556452.00,5569077.00
,,,Finland,4623785.00,4606307.00,4612124.00,4639657.00,4666081.00,4690574.00,4711439.00,4725664.00,4738902.00,4752528.00,4764690.00,4779535.00,4799964.00,4826933.00,4855787.00,4881788.00,4901783.00,4917386.00,4931729.00,4946633.00,4962441.00,4986431.00,5013786.00,5041039.00,5064846.00,5086044.00,5104654.00,5120310.00,5134406.00,5146983.00,5158097.00,5168595.00,5180309.00,5192708.00,5205082.00,5220193.00,5238011.00,5257972.00,5280151.00,5304716.00,5330210.00,5354669.00,5379680.00,5405388.00,5430353.00,5454355.00
,,,France,51505679.00,51954891.00,52469295.00,52933025.00,53372894.00,53731000.00,53997789.00,54203213.00,54424006.00,54649382.00,54885793.00,55163167.00,55454695.00,55756472.00,55992281.00,56312924.00,56560972.00,56799537.00,57066371.00,57335273.00,57905275.00,58255473.00,58604822.00,58954114.00,59268430.00,59548134.00,59823035.00,60094948.00,60365735.00,60643715.00,60935252.00,61255363.00,61605930.00,61963618.00,62311901.00,62678427.00,63059742.00,63456871.00,63852860.00,64220250.00,64579931.00,64940833.00,65296094.00,65630692.00,65951611.00,66259012.00
,,,Germany,77143888.00,77783164.00,78354709.00,78717088.00,78950220.00,78966137.00,78682325.00,78298957.00,78160773.00,78066074.00,78081292.00,78297904.00,78401830.00,78335266.00,78121655.00,77855422.00,77684907.00,77713485.00,77718298.00,78030572.00,78644914.00,79380394.00,79984244.00,80597764.00,81132272.00,81414164.00,81653702.00,81890667.00,82011073.00,82023672.00,82074778.00,82183670.00,82320660.00,82458415.00,82504552.00,82487209.00,82439417.00,82346364.00,82236860.00,82065368.00,81837700.00,81644454.00,81471834.00,81305856.00,81147265.00,80996685.00
,,,Greece,8772764.00,8792806.00,8831036.00,8888628.00,8929086.00,8962023.00,9046542.00,9167190.00,9308479.00,9429959.00,9548258.00,9642505.00,9729350.00,9786480.00,9840526.00,9887169.00,9923253.00,9951370.00,9974490.00,9982723.00,10030765.00,10129603.00,10250880.00,10325429.00,10382995.00,10429826.00,10457554.00,10479420.00,10502372.00,10520068.00,10536749.00,10559110.00,10581515.00,10603863.00,10625945.00,10647529.00,10668354.00,10688058.00,10706290.00,10722816.00,10737428.00,10749943.00,10760136.00,10767827.00,10772967.00,10775557.00
,,,Ireland,2925600.00,2950100.00,2978300.00,3024400.00,3073200.00,3124200.00,3177300.00,3227800.00,3271900.00,3314000.00,3368200.00,3401000.00,3443400.00,3480000.00,3504000.00,3529000.00,3540000.00,3540500.00,3539900.00,3529600.00,3513200.00,3508200.00,3530771.00,3557761.00,3578349.00,3595542.00,3613890.00,3636179.00,3681226.00,3728010.00,3774856.00,3822196.00,3872700.00,3933126.00,4002170.00,4091162.00,4199185.00,4309024.00,4419984.00,4517706.00,4579996.00,4622917.00,4670976.00,4722028.00,4775982.00,4832765.00
,,,Italy,53317000.00,53661100.00,54005500.00,54365564.00,54796843.00,55226259.00,55571894.00,55838536.00,56059245.00,56240143.00,56367710.00,56451247.00,56502489.00,56532372.00,56623590.00,56687144.00,56718115.00,56717458.00,56710054.00,56711103.00,56711329.00,56713409.00,56714708.00,56908936.00,57086549.00,57198073.00,57294513.00,57406046.00,57492895.00,57567021.00,57655529.00,57784373.00,57931053.00,58076703.00,58336021.00,58716002.00,59037808.00,59272880.00,59626720.00,60091306.00,60461585.00,60748965.00,61016804.00,61261254.00,61482297.00,61680122.00
,,,Netherlands,12883235.00,13042840.00,13204305.00,13340427.00,13449003.00,13551346.00,13664577.00,13781093.00,13864194.00,13947172.00,14040749.00,14155285.00,14257723.00,14322414.00,14374759.00,14433533.00,14504372.00,14585132.00,14678769.00,14774965.00,14862677.00,14965871.00,15081173.00,15189788.00,15291077.00,15398925.00,15476372.00,15545307.00,15622141.00,15717093.00,15819914.00,15930181.00,16046805.00,16145467.00,16216609.00,16266338.00,16299097.00,16320437.00,16351022.00,16410055.00,16490410.00,16573840.00,16653734.00,16730632.00,16805037.00,16877351.00
,,,Portugal,9097200.00,9044200.00,8990450.00,8970450.00,8975950.00,9098300.00,9411090.00,9621970.00,9662600.00,9698780.00,9724560.00,9777800.00,9850079.00,9859650.00,9872243.00,9885387.00,9897192.00,9907411.00,9915289.00,9920611.00,9923147.00,9922689.00,9919009.00,9927680.00,9967832.00,10027688.00,10065543.00,10099918.00,10156415.00,10224828.00,10283381.00,10335597.00,10386753.00,10433867.00,10479955.00,10524145.00,10566212.00,10605870.00,10642836.00,10676910.00,10707924.00,10735765.00,10760305.00,10781459.00,10799270.00,10813834.00
,,,Spain,33566084.00,33876479.00,34195056.00,34513161.00,34836716.00,35184287.00,35563535.00,35996780.00,36439000.00,36861034.00,37200014.00,37488360.00,37750800.00,37983310.00,38184166.00,38362861.00,38534853.00,38707556.00,38880702.00,39053881.00,39214523.00,39350769.00,39461418.00,39552425.00,39637696.00,39707884.00,39764708.00,39820561.00,39907236.00,40046103.00,40251435.00,40589004.00,41046894.00,41639614.00,42321028.00,43000157.00,43704367.00,44431750.00,45211636.00,45910365.00,46295240.00,46505963.00,46754784.00,47042984.00,47370542.00,47737941.00
,,,Sweden,7968018.00,8042803.00,8098328.00,8122293.00,8136774.00,8160560.00,8192566.00,8222310.00,8251648.00,8275778.00,8293723.00,8310473.00,8320485.00,8325260.00,8329028.00,8342621.00,8356337.00,8384069.00,8421403.00,8469339.00,8526276.00,8600815.00,8668112.00,8718867.00,8769284.00,8831493.00,8877890.00,8892234.00,8897619.00,8902684.00,8909790.00,8924354.00,8948312.00,8977439.00,9010865.00,9046268.00,9082561.00,9133723.00,9201391.00,9273134.00,9352378.00,9432309.00,9503420.00,9573256.00,9647386.00,9723809.00
,,,United Kingdom,55461000.00,55632000.00,55907000.00,56079000.00,56210000.00,56224000.00,56215000.00,56206000.00,56179000.00,56167000.00,56228000.00,56314000.00,56382597.00,56330706.00,56364615.00,56435179.00,56584077.00,56750920.00,56927038.00,57095731.00,57251270.00,57410719.00,57573614.00,57735940.00,57854243.00,58005687.00,58186804.00,58344567.00,58494073.00,58680368.00,58909682.00,59139969.00,59374727.00,59601520.00,59823619.00,60126953.00,60487347.00,60846809.00,61249260.00,61642600.00,61996848.00,62348447.00,62698362.00,63047162.00,63395574.00,63742977.00
,,EU New 13 (A13),,98910402.00,99620274.00,100331121.00,101019955.00,101741698.00,102560088.00,103369034.00,104190127.00,105022772.00,105748563.00,106470540.00,107169684.00,107775816.00,108361898.00,108896352.00,109404386.00,109924085.00,110411497.00,110868067.00,111024899.00,111248583.00,111343552.00,111380083.00,111234907.00,110927586.00,110837940.00,110698504.00,110497316.00,110303080.00,110109194.00,109939674.00,109795343.00,109659093.00,109504478.00,109312731.00,109113302.00,108930675.00,108775636.00,108684856.00,108647912.00,108585332.00,108442415.00,108270881.00,108116260.00,107956054.00,107780697.00
,,,Bulgaria,8434172.00,8489574.00,8536395.00,8576200.00,8620997.00,8678745.00,8720742.00,8755037.00,8797022.00,8803281.00,8811589.00,8843528.00,8869441.00,8892098.00,8910284.00,8928271.00,8943573.00,8958770.00,8971958.00,8982025.00,8990055.00,8894028.00,8772368.00,8658506.00,8441872.00,8363157.00,8284000.00,8204086.00,8121167.00,8037611.00,7968514.00,7908664.00,7846982.00,7784233.00,7722734.00,7665631.00,7611110.00,7558417.00,7509498.00,7465355.00,7427946.00,7391079.00,7350504.00,7308613.00,7267961.00,7228183.00
,,,Croatia,4200551.00,4205389.00,4215869.00,4225310.00,4234664.00,4245822.00,4255000.00,4286311.00,4318673.00,4349242.00,4379909.00,4383000.00,4390829.00,4413368.00,4430941.00,4441854.00,4457874.00,4471752.00,4484310.00,4493676.00,4501397.00,4508347.00,4540641.00,4494013.00,4486066.00,4511187.00,4496683.00,4464030.00,4444595.00,4420195.00,4408383.00,4410830.00,4439110.00,4481020.00,4497779.00,4496869.00,4495904.00,4494749.00,4493312.00,4491543.00,4489409.00,4486881.00,4483804.00,4480043.00,4475611.00,4470534.00
,,,Cyprus,621502.00,627455.00,633419.00,640724.00,649171.00,656814.00,626503.00,614927.00,615358.00,618672.00,623537.00,630269.00,638047.00,645323.00,656496.00,667970.00,679224.00,690425.00,701618.00,713026.00,726864.00,745055.00,766231.00,788474.00,809760.00,829209.00,847345.00,864299.00,879853.00,893734.00,906875.00,919680.00,932632.00,946814.00,964652.00,987191.00,1010740.00,1031030.00,1048906.00,1066817.00,1084748.00,1102677.00,1120489.00,1138071.00,1155403.00,1172458.00
,,,Czech Republic,9806577.00,9795226.00,9824749.00,9862158.00,9912080.00,9975770.00,10042019.00,10105143.00,10161915.00,10212894.00,10259670.00,10288726.00,10297904.00,10303704.00,10306888.00,10309224.00,10310162.00,10308836.00,10311597.00,10313782.00,10314343.00,10309514.00,10305158.00,10315702.00,10326434.00,10330165.00,10323830.00,10311817.00,10300707.00,10290949.00,10280436.00,10268899.00,10250327.00,10235948.00,10238458.00,10247111.00,10266923.00,10300228.00,10365253.00,10455429.00,10518271.00,10550885.00,10573220.00,10591707.00,10609762.00,10627448.00
,,,Estonia,1342891.00,1363183.00,1381459.00,1397391.00,1410836.00,1422291.00,1432246.00,1442204.00,1453168.00,1463533.00,1472244.00,1482196.00,1493318.00,1504043.00,1514671.00,1526128.00,1538224.00,1550072.00,1562224.00,1569187.00,1570926.00,1569322.00,1559547.00,1528715.00,1491426.00,1467535.00,1446509.00,1427827.00,1413351.00,1400972.00,1389756.00,1379671.00,1369399.00,1359260.00,1349483.00,1340354.00,1331702.00,1322944.00,1316118.00,1311467.00,1307409.00,1302817.00,1297236.00,1288868.00,1279745.00,1272468.00
,,,Hungary,10302814.00,10337004.00,10364869.00,10394091.00,10425984.00,10471272.00,10531820.00,10588729.00,10637171.00,10673300.00,10698234.00,10711122.00,10711848.00,10705535.00,10689463.00,10668095.00,10648713.00,10630563.00,10612740.00,10442500.00,10397959.00,10371878.00,10397808.00,10383053.00,10330031.00,10296552.00,10280807.00,10259301.00,10229552.00,10200404.00,10171610.00,10147425.00,10129929.00,10112777.00,10091987.00,10072608.00,10057624.00,10046269.00,10034228.00,10020481.00,10007168.00,9992339.00,9976062.00,9958453.00,9939470.00,9919128.00
,,,Latvia,2341871.00,2361159.00,2381641.00,2401244.00,2421355.00,2442473.00,2461606.00,2476760.00,2491407.00,2504508.00,2514167.00,2524543.00,2536976.00,2552229.00,2569826.00,2587996.00,2606405.00,2626695.00,2648965.00,2664068.00,2667309.00,2663390.00,2650832.00,2613118.00,2560457.00,2516781.00,2480257.00,2452526.00,2428216.00,2405422.00,2385906.00,2368427.00,2350481.00,2330425.00,2308159.00,2283318.00,2258990.00,2238543.00,2220509.00,2197506.00,2161153.00,2115339.00,2076493.00,2051103.00,2029430.00,2007730.00
,,,Lithuania,3101819.00,3137562.00,3177533.00,3213271.00,3245551.00,3276362.00,3305195.00,3333542.00,3361419.00,3386988.00,3410869.00,3435289.00,3462341.00,3491974.00,3523380.00,3555054.00,3587032.00,3619593.00,3653339.00,3673950.00,3681250.00,3683732.00,3665048.00,3617607.00,3554527.00,3522133.00,3509712.00,3500538.00,3495369.00,3493125.00,3493176.00,3489408.00,3475394.00,3453904.00,3424737.00,3384474.00,3326634.00,3271019.00,3230567.00,3195991.00,3158759.00,3088774.00,3015012.00,2973160.00,2943364.00,2914462.00
,,,Malta and Gozo,322749.00,325569.00,325468.00,319430.00,321838.00,323524.00,327842.00,329354.00,332066.00,339786.00,346876.00,364001.00,363652.00,360222.00,355773.00,351379.00,347039.00,346625.00,349047.00,351951.00,355323.00,359107.00,362579.00,365897.00,370008.00,373606.00,376893.00,379962.00,382953.00,385608.00,387799.00,389947.00,391873.00,393515.00,395178.00,396851.00,398534.00,400214.00,401880.00,403532.00,405165.00,406771.00,408333.00,409836.00,411277.00,412655.00
,,,Poland,32280848.00,32526000.00,32777810.00,33039545.00,33331131.00,33642890.00,33969240.00,34299428.00,34621254.00,34929072.00,35256645.00,35578016.00,35901961.00,36227381.00,36571418.00,36904134.00,37225792.00,37504275.00,37740710.00,37866840.00,37970155.00,38119408.00,38253222.00,38370697.00,38467745.00,38548295.00,38600640.00,38629840.00,38654956.00,38668755.00,38665538.00,38654162.00,38643639.00,38625974.00,38599320.00,38574205.00,38556604.00,38542453.00,38537963.00,38556061.00,38587546.00,38616395.00,38631804.00,38632334.00,38619322.00,38593885.00
,,,Romania,20010178.00,20252541.00,20469658.00,20662648.00,20827525.00,21028841.00,21245103.00,21445698.00,21658597.00,21831875.00,22001388.00,22130036.00,22256551.00,22356726.00,22407281.00,22453788.00,22521195.00,22599678.00,22686371.00,22768897.00,22852123.00,22865945.00,22825559.00,22797027.00,22765757.00,22733020.00,22687407.00,22622471.00,22557739.00,22511376.00,22476289.00,22447353.00,22415499.00,22365752.00,22304678.00,22247630.00,22197164.00,22150478.00,22106151.00,22060808.00,22011818.00,21959278.00,21904551.00,21848504.00,21790479.00,21729871.00
,,,Slovakia,4477625.00,4523873.00,4556627.00,4593433.00,4637193.00,4682100.00,4729718.00,4778540.00,4827803.00,4876017.00,4922558.00,4965958.00,5013692.00,5048043.00,5081376.00,5114080.00,5144632.00,5172084.00,5199318.00,5223222.00,5244662.00,5262616.00,5281610.00,5302888.00,5323577.00,5345264.00,5361594.00,5373190.00,5383010.00,5390236.00,5395739.00,5400320.00,5402649.00,5403359.00,5403962.00,5405587.00,5407676.00,5408945.00,5411226.00,5415211.00,5420248.00,5426044.00,5433281.00,5438951.00,5441540.00,5443583.00
,,,Slovenia,1666805.00,1675739.00,1685624.00,1694510.00,1703373.00,1713184.00,1722000.00,1734454.00,1746919.00,1759395.00,1772854.00,1833000.00,1839256.00,1861252.00,1878555.00,1896413.00,1914220.00,1932129.00,1945870.00,1961775.00,1976217.00,1991210.00,1999480.00,1999210.00,1999926.00,2001036.00,2002827.00,2007429.00,2011612.00,2010807.00,2009653.00,2010557.00,2011179.00,2011497.00,2011604.00,2011473.00,2011070.00,2010347.00,2009245.00,2007711.00,2005692.00,2003136.00,2000092.00,1996617.00,1992690.00,1988292.00
,,Other Europe,,24778988.00,25030794.00,25324666.00,25581454.00,25789650.00,25994974.00,26124967.00,26236126.00,26397838.00,26585177.00,26772211.00,26842044.00,27041000.00,27225822.00,27389851.00,27545484.00,27708794.00,27870016.00,28039697.00,28218281.00,28388831.00,28547864.00,28572601.00,28348501.00,28143777.00,28105661.00,28140990.00,28280639.00,28373790.00,28429531.00,28569852.00,28633399.00,28634862.00,28675131.00,28723130.00,28788011.00,28834887.00,28871596.00,28938403.00,29046721.00,29157873.00,29267864.00,29389234.00,29508285.00,29622660.00,29730515.00
,,Other Western Europe,,10265897.00,10348490.00,10452424.00,10543679.00,10614077.00,10660582.00,10628844.00,10579598.00,10581452.00,10614826.00,10649106.00,10699010.00,10756601.00,10818211.00,10868508.00,10911904.00,10960893.00,11016773.00,11085448.00,11168122.00,11248666.00,11340230.00,11443641.00,11545979.00,11637255.00,11723701.00,11790840.00,11839054.00,11879025.00,11923761.00,11983153.00,12050688.00,12112215.00,12175702.00,12240357.00,12302833.00,12369798.00,12444751.00,12551975.00,12698454.00,12842338.00,12979080.00,13124325.00,13267156.00,13405354.00,13537180.00
,,,Iceland,202920.00,204104.00,206092.00,209275.00,212364.00,215324.00,218031.00,220133.00,221823.00,223587.00,225749.00,228161.00,230803.00,233997.00,237041.00,239498.00,241403.00,242999.00,244676.00,249885.00,252746.00,254719.00,256831.00,259012.00,261270.00,266075.00,267527.00,268999.00,271190.00,273998.00,277278.00,281038.00,284805.00,287448.00,289516.00,292078.00,296699.00,303734.00,311492.00,317363.00,318453.00,317924.00,318852.00,320533.00,323746.00,327872.00
,,,Norway,3850977.00,3877386.00,3903039.00,3933004.00,3960613.00,3985258.00,4007313.00,4026152.00,4043205.00,4058671.00,4072517.00,4085620.00,4099702.00,4114787.00,4128432.00,4140095.00,4152419.00,4166596.00,4186147.00,4208729.00,4226142.00,4242006.00,4261733.00,4286357.00,4311964.00,4336638.00,4359101.00,4381277.00,4405672.00,4432718.00,4463377.00,4492400.00,4515195.00,4539602.00,4566303.00,4593413.00,4624875.00,4662366.00,4710952.00,4770096.00,4830658.00,4891300.00,4955373.00,5021106.00,5085582.00,5147792.00
,,,Switzerland,6212000.00,6267000.00,6343293.00,6401400.00,6441100.00,6460000.00,6403500.00,6333313.00,6316424.00,6332568.00,6350840.00,6385229.00,6426096.00,6469427.00,6503035.00,6532311.00,6567071.00,6607178.00,6654625.00,6709508.00,6769778.00,6843505.00,6925077.00,7000610.00,7064021.00,7120988.00,7164212.00,7188778.00,7202163.00,7217045.00,7242498.00,7277250.00,7312215.00,7348652.00,7384538.00,7417342.00,7448224.00,7478651.00,7529531.00,7610995.00,7693227.00,7769856.00,7850100.00,7925517.00,7996026.00,8061516.00
,,Other Central Europe,,14513091.00,14682304.00,14872242.00,15037775.00,15175573.00,15334392.00,15496123.00,15656528.00,15816386.00,15970351.00,16123105.00,16143034.00,16284399.00,16407611.00,16521343.00,16633580.00,16747901.00,16853243.00,16954249.00,17050159.00,17140165.00,17207634.00,17128960.00,16802522.00,16506522.00,16381960.00,16350150.00,16441585.00,16494765.00,16505770.00,16586699.00,16582711.00,16522647.00,16499429.00,16482773.00,16485178.00,16465089.00,16426845.00,16386428.00,16348267.00,16315535.00,16288784.00,16264909.00,16241129.00,16217306.00,16193335.00
,,,Albania,2100263.00,2156612.00,2208719.00,2263554.00,2295691.00,2347924.00,2401108.00,2454824.00,2509048.00,2563376.00,2617679.00,2671412.00,2724272.00,2780097.00,2837315.00,2895998.00,2956697.00,3015438.00,3075321.00,3136843.00,3195800.00,3244925.00,3181048.00,3072011.00,3066285.00,3111162.00,3158154.00,3203599.00,3225414.00,3212771.00,3187329.00,3158352.00,3128002.00,3098028.00,3069665.00,3045640.00,3024533.00,3005779.00,2991575.00,2984121.00,2982540.00,2986952.00,2994667.00,3002859.00,3011405.00,3020209.00
,,,Bosnia Herzegovina,3669000.00,3703000.00,3761000.00,3819000.00,3872000.00,3925000.00,3980000.00,4033000.00,4086000.00,4135000.00,4181000.00,4092000.00,4132963.00,4158688.00,4181892.00,4204488.00,4226764.00,4247288.00,4266650.00,4285510.00,4301804.00,4314951.00,4328421.00,4129131.00,3816556.00,3634965.00,3546649.00,3559086.00,3590693.00,3622227.00,3717232.00,3805512.00,3822357.00,3826637.00,3842733.00,3876893.00,3893097.00,3894410.00,3891845.00,3888949.00,3886938.00,3884899.00,3882359.00,3879296.00,3875723.00,3871643.00
,,,Macedonia,1553615.00,1574407.00,1596091.00,1617701.00,1639236.00,1661657.00,1684000.00,1706445.00,1727797.00,1747113.00,1768203.00,1792000.00,1808103.00,1823791.00,1831444.00,1837295.00,1844740.00,1850679.00,1856378.00,1858920.00,1863007.00,1861361.00,1867710.00,1889358.00,1917563.00,1935034.00,1954048.00,1971102.00,1984860.00,1995474.00,2004985.00,2014512.00,2023912.00,2030445.00,2035145.00,2040085.00,2045262.00,2050554.00,2055915.00,2061315.00,2066718.00,2072086.00,2077328.00,2082370.00,2087171.00,2091719.00
,,,Serbia,7190213.00,7248285.00,7306432.00,7337520.00,7368646.00,7399811.00,7431015.00,7462259.00,7493541.00,7524862.00,7556223.00,7587622.00,7619061.00,7645035.00,7670692.00,7695799.00,7719700.00,7739838.00,7755900.00,7768886.00,7779554.00,7786397.00,7751781.00,7712022.00,7706118.00,7700799.00,7691299.00,7707798.00,7693798.00,7675298.00,7677153.00,7604335.00,7548376.00,7544319.00,7535230.00,7522560.00,7502197.00,7476102.00,7447093.00,7413882.00,7379339.00,7344847.00,7310555.00,7276604.00,7243007.00,7209764.00
,Former Soviet Union,,,233466117.00,235616209.00,237945903.00,240331386.00,242634638.00,244969513.00,247319642.00,249630223.00,251919091.00,254169876.00,256359059.00,258569480.00,260797689.00,263092845.00,265546825.00,268088008.00,270599563.00,273112832.00,275564540.00,277922051.00,279442772.00,281346602.00,282897454.00,284018092.00,284520425.00,284616302.00,284622193.00,284492012.00,284251033.00,283997038.00,283552952.00,282944712.00,282283958.00,281583544.00,280936042.00,280427270.00,280082148.00,279887392.00,280000433.00,280418524.00,281077715.00,281772946.00,282398503.00,283056630.00,283700964.00,283994407.00
,,,Russia,129572617.00,130245476.00,130977408.00,131768681.00,132556176.00,133378674.00,134293372.00,135269263.00,136263686.00,137245870.00,138163680.00,139038849.00,139899972.00,140821820.00,141861725.00,142922263.00,143937997.00,144966550.00,145958907.00,146865701.00,147351694.00,147972865.00,148298981.00,148444313.00,148488770.00,148621859.00,148758039.00,148596840.00,148373548.00,148154792.00,147698905.00,147053966.00,146334163.00,145529792.00,144737284.00,144000047.00,143319518.00,142735754.00,142441276.00,142393151.00,142461491.00,142526896.00,142525588.00,142517670.00,142500482.00,142470272.00
,,,Ukraine,46871405.00,47235697.00,47637239.00,48026627.00,48367002.00,48676939.00,48973428.00,49233524.00,49453675.00,49642987.00,49835012.00,50046649.00,50235677.00,50397455.00,50573066.00,50769375.00,50944248.00,51095072.00,51218101.00,51422963.00,51501478.00,51622275.00,51730360.00,51869138.00,51887206.00,51637842.00,51247738.00,50813392.00,50371404.00,49941236.00,49491190.00,49013834.00,48520343.00,48074073.00,47692440.00,47342447.00,47002642.00,46685257.00,46406827.00,46155640.00,45950761.00,45768171.00,45603516.00,45491526.00,45388586.00,44943869.00
,,Other Former Soviet ,,57022095.00,58135036.00,59331256.00,60536078.00,61711460.00,62913900.00,64052842.00,65127436.00,66201730.00,67281019.00,68360367.00,69483982.00,70662040.00,71873570.00,73112034.00,74396370.00,75717318.00,77051210.00,78387532.00,79633387.00,80589600.00,81751462.00,82868113.00,83704641.00,84144449.00,84356601.00,84616416.00,85081780.00,85506081.00,85901010.00,86362857.00,86876912.00,87429452.00,87979679.00,88506318.00,89084776.00,89759988.00,90466381.00,91152330.00,91869733.00,92665463.00,93477879.00,94269399.00,95047434.00,95811896.00,96580266.00
,,,Armenia,2463153.00,2519745.00,2581671.00,2647035.00,2712997.00,2776539.00,2834136.00,2892704.00,2954907.00,3014042.00,3072452.00,3133972.00,3198217.00,3264747.00,3330619.00,3397776.00,3464297.00,3528533.00,3591617.00,3655035.00,3472148.00,3529364.00,3589331.00,3508952.00,3328557.00,3198061.00,3130255.00,3120068.00,3112661.00,3106213.00,3104064.00,3100042.00,3099474.00,3096321.00,3088904.00,3086691.00,3084080.00,3081101.00,3078606.00,3076465.00,3074268.00,3071972.00,3069558.00,3067015.00,3064111.00,3060631.00
,,,Azerbaijan,5059334.00,5168973.00,5283659.00,5393681.00,5497774.00,5599407.00,5696117.00,5789818.00,5886578.00,5986427.00,6082087.00,6198261.00,6321218.00,6446514.00,6575300.00,6712656.00,6845030.00,6970134.00,7098945.00,7233154.00,7393439.00,7497290.00,7601153.00,7718036.00,7839115.00,7952142.00,8050585.00,8138330.00,8223513.00,8308674.00,8388447.00,8463076.00,8532310.00,8597653.00,8662912.00,8737809.00,8825439.00,8919169.00,9015038.00,9111089.00,9206777.00,9301673.00,9397279.00,9493600.00,9590159.00,9686210.00
,,,Belarus,8946091.00,9027198.00,9101396.00,9169156.00,9236465.00,9304311.00,9360184.00,9405544.00,9457385.00,9520280.00,9581518.00,9643706.00,9712761.00,9778781.00,9845174.00,9914262.00,9981744.00,10044184.00,10097446.00,10149612.00,10184084.00,10200432.00,10205137.00,10227558.00,10250139.00,10238044.00,10204923.00,10170664.00,10128530.00,10091728.00,10063643.00,10033392.00,9999484.00,9954884.00,9904905.00,9855646.00,9806452.00,9763712.00,9733327.00,9712053.00,9696333.00,9680068.00,9661508.00,9643566.00,9625888.00,9608058.00
,,,Georgia,4650335.00,4694491.00,4741628.00,4786475.00,4825850.00,4865233.00,4897656.00,4930036.00,4963464.00,4991045.00,5018606.00,5045697.00,5073148.00,5101213.00,5130925.00,5161724.00,5192957.00,5218973.00,5239970.00,5320248.00,5398106.00,5431164.00,5430453.00,5371193.00,5268584.00,5145842.00,5041416.00,4965838.00,4916657.00,4882649.00,4852143.00,4818805.00,4793253.00,4774895.00,4750669.00,4742862.00,4790009.00,4830793.00,4824432.00,4823790.00,4855888.00,4902939.00,4938341.00,4950270.00,4942157.00,4935880.00
,,,Kazakhstan,12900122.00,13106377.00,13324719.00,13541694.00,13754298.00,13971543.00,14157075.00,14304436.00,14454828.00,14623619.00,14803694.00,14999603.00,15203036.00,15404564.00,15603171.00,15802751.00,15998854.00,16193001.00,16394711.00,16530068.00,16625996.00,16775025.00,16902211.00,16964630.00,16902393.00,16663072.00,16389860.00,16236550.00,16052382.00,15840791.00,15709484.00,15687251.00,15736939.00,15802133.00,15882506.00,15988619.00,16122665.00,16283721.00,16459828.00,16649642.00,16863280.00,17084817.00,17304513.00,17522010.00,17736896.00,17948816.00
